image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_angle
2268,51.747234,10.580736,20.787485,3.6427777,3,48.0,16.50987,2.0900815,6,2.2176244,0.36960408,72.7091
2269,68.52787,19.369448,23.202822,3.5871842,3,63.0,21.51729,2.7626255,14,3.9760034,0.28400028,75.157104
2270,46.17192,13.541472,18.621473,3.8251343,3,44.0,15.068197,4.4927034,4,0.96732926,0.24183232,76.326065
2271,53.142593,10.456074,19.836933,4.003909,3,49.0,16.646765,2.5070968,9,3.2023,0.35581112,77.60661
2272,57.661034,12.2792635,20.631657,5.021586,4,54.0,14.197655,1.5268184,5,0.87041724,0.17408343,75.25847
2273,33.61048,6.8252764,7.4797544,4.336831,6,30.0,5.601747,0.0,0,0.0,0.0,0.0
2274,22.520222,4.799509,6.51362,4.1250677,5,20.0,4.5040445,0.0,0,0.0,0.0,0.0
2275,24.99074,4.2696934,6.8252764,4.151623,5,22.0,4.998148,0.0,0,0.0,0.0,0.0
2276,25.22373,4.628098,4.628098,4.42877,6,22.0,4.203955,0.0,0,0.0,0.0,0.0
2277,33.50573,8.648466,6.7941103,4.325741,5,31.0,6.701146,0.0,0,0.0,0.0,0.0
2278,15.960759,2.3062577,5.8123927,4.009356,5,13.0,3.1921518,0.0,0,0.0,0.0,0.0
2279,33.302258,5.8591413,7.9472394,4.0649014,5,31.0,6.6604514,0.0,0,0.0,0.0,0.0
2280,40.46603,10.939141,11.375461,4.0811567,5,38.0,8.093205,0.0,0,0.0,0.0,0.0
2281,31.57409,7.4018407,6.6226993,4.20206,5,29.0,6.314818,0.0,0,0.0,0.0,0.0
2282,49.53488,6.747362,12.014356,3.9536119,5,47.0,9.906976,0.0,0,0.0,0.0,0.0
2283,44.709938,10.87681,11.001472,4.1161838,5,41.0,8.941988,0.0,0,0.0,0.0,0.0
2284,27.16305,4.0515337,5.765644,4.0711603,5,25.0,5.338968,9.087388,2,0.46821207,0.23410603,59.613297
2285,38.453487,7.542086,7.713497,4.1585646,5,36.0,7.690697,0.0,0,0.0,0.0,0.0
2286,17.883488,1.573865,5.095583,3.9902549,4,16.0,4.470872,0.0,0,0.0,0.0,0.0
2287,39.58403,8.367975,10.066504,3.9975076,5,37.0,7.8599334,0.0,1,0.2843598,0.2843598,61.79398
2288,17.25434,3.5373006,3.8957055,4.2023635,5,15.0,3.450868,0.0,0,0.0,0.0,0.0
2289,32.65502,6.1396317,7.822577,4.4516644,4,30.0,8.163755,0.0,0,0.0,0.0,0.0
2290,33.953625,7.105767,6.575951,4.1011066,5,31.0,6.7907248,0.0,0,0.0,0.0,0.0
2291,28.228298,6.949939,7.3083434,4.132156,5,25.0,5.6456594,0.0,0,0.0,0.0,0.0
2292,41.736248,9.084785,6.840859,4.1814947,5,40.0,8.34725,0.0,0,0.0,0.0,0.0
2293,28.597794,2.5555828,5.8123927,4.194068,5,26.0,5.7195587,0.0,0,0.0,0.0,0.0
2294,40.677464,8.025153,7.1680984,4.0949655,6,38.0,6.7795773,0.0,0,0.0,0.0,0.0
2295,26.965616,4.300859,6.3577914,4.406531,5,24.0,5.393123,0.0,0,0.0,0.0,0.0
2296,62.670963,16.502209,17.359264,4.1813045,4,58.0,15.080759,3.356694,8,2.3479254,0.29349068,75.94989
2297,70.02212,7.9472394,19.790184,4.1934185,5,63.0,13.126266,2.042346,13,4.390809,0.33775452,70.28403
2298,17.963278,4.3164415,3.054233,4.1635866,3,16.0,5.987759,0.0,0,0.0,0.0,0.0
2299,68.32451,12.933743,23.717056,3.9904032,4,62.0,15.891172,3.0796103,10,4.7598133,0.47598132,74.49372
2300,59.609386,11.313129,21.706871,4.507488,4,56.0,14.337599,1.6156296,8,2.258985,0.28237316,71.59829
2301,60.937046,13.899878,13.307731,4.502421,4,57.0,14.569389,8.704483,9,2.659493,0.2954992,68.43689
2302,57.762188,12.263681,18.808466,3.012011,4,53.0,13.716369,2.5633407,11,2.89672,0.26333818,77.76553
2303,72.45167,15.816565,21.161472,3.91476,4,64.0,16.379068,3.9258,14,6.935397,0.49538553,69.10051
2304,54.87961,13.525889,19.151289,4.1389,4,50.0,12.97833,4.7569532,7,2.966291,0.42375585,71.08763
2305,74.27209,17.078773,21.784786,3.7837682,4,67.0,17.254313,8.0937805,11,5.254839,0.4777126,70.251335
2306,75.00626,18.465645,16.315214,4.2026978,4,66.0,17.0623,2.0223727,21,6.7570662,0.32176507,69.73359
2307,72.50492,13.401227,17.328098,3.678913,5,65.0,13.282568,4.250703,16,6.0920787,0.38075486,71.30109
2308,52.428043,10.097669,19.353865,3.8233736,5,45.0,9.370654,4.105188,14,5.5747743,0.39819816,69.519356
2309,65.66844,8.882209,21.613375,3.7651734,4,59.0,15.217994,4.949955,12,4.796472,0.39970598,73.655174
2310,42.494205,8.243313,12.2792635,3.66794,3,40.0,13.920763000000001,8.7149725,3,0.7319191,0.24397303,81.675316
2311,64.63404,16.361963,21.64454,2.776312,3,58.0,20.136988,7.4924917,14,4.2230725,0.30164808,79.51648
2312,59.875675,9.848344,19.478527,4.053499,5,54.0,11.146776,4.597318,13,4.141786,0.31859887,70.655014
2313,67.54261,5.952638,23.218405,4.7814546,5,62.0,12.796746,4.2271605,9,3.558885,0.39543164,71.90512
2314,71.09595,13.63497,19.977179,3.7257447,4,61.0,15.823413,3.8384688,21,7.8023005,0.3715381,75.0542
2315,58.858116,9.271779,17.047607,3.461822,5,55.0,11.435805,4.2800217,10,1.6790855,0.16790853,82.67746
2316,42.005962,7.806994,15.4737425,4.0050106,4,41.0,10.501491,0.0,0,0.0,0.0,0.0
2317,61.1767,10.580736,17.125523,2.8653612,6,56.0,9.728658,4.229151,9,2.8047504,0.31163898,71.53348
2318,44.24765,9.365276,7.5888343,4.232907,5,42.0,8.84953,0.0,0,0.0,0.0,0.0
2319,40.072426,7.1369324,8.757546,3.9259562,5,38.0,8.014485,0.0,0,0.0,0.0,0.0
2320,66.80575,9.988589,15.972393,4.1205363,5,64.0,13.279948,0.0,2,0.40601027,0.20300514,80.844666
2321,36.485523,8.975706,10.954724,4.327379,5,34.0,7.2971044,0.0,0,0.0,0.0,0.0
2322,54.937687,10.907975,11.531288,3.7571192,6,52.0,9.156281,0.0,0,0.0,0.0,0.0
2323,50.086258,3.771043,15.271166,3.8013823,5,47.0,9.67132,4.2291865,6,1.7296542,0.28827566,64.78183
2324,45.667126,14.569939,11.219632,4.2309656,5,43.0,9.133426,0.0,0,0.0,0.0,0.0
2325,60.553753,10.533988,16.206135,4.137341,6,58.0,9.932303,4.6554785,2,0.95992947,0.47996473,100.06884
2326,55.684715,11.733865,12.09227,4.1489096,5,54.0,11.136944,0.0,0,0.0,0.0,0.0
2327,55.902645,10.0509205,17.702085,4.458887,5,54.0,11.016915,4.3187575,3,0.81807005,0.27269003000000003,84.21848
2328,52.14142,11.0170555,16.533375,4.328221,5,50.0,10.428284,0.0,0,0.0,0.0,0.0
2329,34.53566,4.924172,12.80908,4.5075955,5,32.0,6.9071317,0.0,0,0.0,0.0,0.0
2330,44.35321,6.9966874,16.658037,4.078056,4,41.0,10.775609,4.040424,7,1.2507634,0.17868051,82.61428
2331,50.52517,6.9811044,14.02454,3.575537,5,46.0,9.835932,4.0047493,8,1.3455058,0.16818823,80.85025
2332,52.06922,4.830675,16.39313,4.7031126,6,49.0,8.678204,0.0,0,0.0,0.0,0.0
2333,41.553745,5.4695706,9.583436,4.4022264,6,37.0,6.9256244,0.0,0,0.0,0.0,0.0
2334,38.39599,7.2148466000000004,7.6044173,4.213094,6,35.0,6.3993316,0.0,0,0.0,0.0,0.0
2335,24.029583,3.0230675,5.344908,3.9613817,5,22.0,4.805917,0.0,0,0.0,0.0,0.0
2336,43.808167,5.6877303,13.307731,4.0515857,5,42.0,8.761634,0.0,0,0.0,0.0,0.0
2337,62.90962,11.983191,16.611288,4.308423,5,61.0,12.5819235,0.0,0,0.0,0.0,0.0
2338,11.27627,2.8672392,3.958037,4.274801,3,10.0,3.7587566,0.0,0,0.0,0.0,0.0
2339,35.239784,2.7737424,7.4797544,4.296798,6,33.0,5.873297,0.0,0,0.0,0.0,0.0
2340,48.421963,3.506135,8.11865,4.226288,5,46.0,9.684392,0.0,0,0.0,0.0,0.0
2341,37.53689,6.9343557,5.2358284,4.1818333,6,35.0,6.256148,0.0,0,0.0,0.0,0.0
2342,69.54999,7.9472394,14.367362,4.144664,5,66.0,13.559423,4.5236025,5,1.7528749,0.35057497,87.07048
2343,33.989136,5.08,10.315828,4.3342237,5,32.0,6.7978272,0.0,0,0.0,0.0,0.0
2344,37.6693,5.0644174,7.0590186,3.9366968,5,36.0,7.5338597,0.0,0,0.0,0.0,0.0
2345,74.04274,19.416197,14.897178,3.933312,4,63.0,16.181822,3.8733566,21,9.315452,0.44359303,73.22552
2346,36.22644,7.4330063,6.388957,4.448841,6,33.0,6.03774,0.0,0,0.0,0.0,0.0
2347,26.014751,4.7215953,6.5915337,4.4890194,5,23.0,5.20295,0.0,0,0.0,0.0,0.0
2348,23.086786,5.6721473,7.027853,3.0112448,5,21.0,4.5519123,3.2804754,3,0.32722715,0.10907571,87.28101
2349,31.949892,5.500736,8.025153,4.400674,5,30.0,6.389978,0.0,0,0.0,0.0,0.0
2350,45.96084,6.5447855,12.107853,3.5695384,5,42.0,8.823358,1.7683,7,1.8440474,0.26343533,80.50362
2351,93.138435,23.79497,24.745522,3.1144733000000002,5,79.0,16.403751,4.0290575,42,11.119667,0.26475406,87.10909
2352,63.043583,20.226503,18.434479,3.541188,5,55.0,11.758961,2.5632432,15,4.24877,0.2832514,79.858696
2353,65.59272,19.649939,20.288836,3.70287,3,56.0,19.034267,3.650504,31,8.489918,0.2738683,81.44459
2354,51.069256,8.087484,11.422209,4.0700808,5,48.0,10.113658,0.0,4,0.5009696,0.1252424,82.52752
2355,57.125134,12.6065035,13.541472,4.1712937,5,55.0,11.425027,0.0,0,0.0,0.0,0.0
2356,55.27047,11.998774,15.847731,3.9071088,4,48.0,12.575592,2.1137507,15,4.968107,0.33120716,68.98892
2357,43.700325,7.0590186,11.048221,2.9715328,5,41.0,8.585715,2.5556087,5,0.7717469,0.15434939,88.58338
2358,21.378931,3.428221,9.910675,3.882116,4,18.0,5.136102,1.8091286,4,0.8345228,0.2086307,68.16979
2359,24.766678,6.9811044,5.2202454,4.5896697,5,22.0,4.884441,1.7950362,2,0.34447464,0.17223732,84.76735
2360,26.991093,4.300859,11.250797,2.9265144,4,23.0,6.3315144,3.45106,11,1.6650339,0.15136673,81.74623
2361,46.584892,11.983191,15.286749,3.320119,4,44.0,11.334944,1.6643747,7,1.2451222,0.1778746,84.97261
2362,25.455053,6.0773005,7.090184,4.1583943,5,23.0,5.091011,0.0,0,0.0,0.0,0.0
2363,39.991947,6.856442,11.531288,4.1873956,5,37.0,7.9983897,0.0,0,0.0,0.0,0.0
2364,33.707367,9.287362,6.155215,3.8877988,5,31.0,6.536725,0.0,4,1.0237435,0.25593588,70.71203
2365,46.677444,9.77043,15.053006,3.4178567,5,40.0,8.320141,3.6878521,20,5.076745,0.25383723,79.23458
2366,43.55537,9.318528,10.76773,3.9468875,5,41.0,8.561334,2.154467,5,0.7487035,0.1497407,75.63833
2367,51.623585,7.4174232,15.13092,3.794189,4,46.0,12.033573,4.6953697,18,3.4892938,0.19384967,78.981285
2368,52.40987,13.136319,14.41411,4.485326,5,49.0,10.263997,2.3752947,5,1.089883,0.21797661,80.855835
2369,60.304546,17.374847,20.631657,3.394502,3,55.0,18.933054,0.62888086,12,3.5053809,0.29211512,85.230415
2370,58.85458,17.078773,19.229202,3.9284525,4,51.0,13.503614,5.850192,17,4.840131,0.28471363,74.19745
2371,30.357899,8.11865,10.424908,4.0377545,4,28.0,7.5894747,0.0,0,0.0,0.0,0.0
2372,30.477783,6.840859,11.344295,3.010003,3,28.0,9.898283,3.9066315,5,0.78293395,0.1565868,88.09878
2373,30.402437,10.627484,10.191166,3.9342582,3,28.0,9.9828205,5.8435173,3,0.45397562,0.1513252,87.871765
2374,44.87865,9.879509,7.9316564,3.709835,5,41.0,8.811315,3.3361719,4,0.8220775,0.20551938,115.899864
2375,24.52764,7.3083434,5.438405,3.380212,4,22.0,6.0968485,0.0,1,0.14024541,0.14024541,58.514366
2376,58.614964,12.575337,15.941227,3.559843,5,54.0,11.427222,2.927566,8,1.4788573,0.18485717,83.41302
2377,24.035078,1.1375461,9.178283,4.303796,5,21.0,4.807016,0.0,0,0.0,0.0,0.0
2378,60.10209,13.167485,17.28135,4.16588,4,54.0,14.132868,4.898434,24,3.5706189,0.14877577,86.02465
2379,24.710487,5.173497,5.9058895,4.248508,5,22.0,4.942097,0.0,0,0.0,0.0,0.0
2380,28.513964,6.498037,7.6823316,4.199629,4,27.0,7.056452,2.656677,3,0.2881558,0.09605194,84.2901
2381,66.0598,9.053619,15.193252,3.684714,4,50.0,12.71135,3.353203,31,15.21438,0.4907865,68.90284
2382,91.21778,21.706871,19.229202,3.8405142,6,67.0,11.590854,3.4838734,49,21.672657,0.44229913,79.76277
2383,37.821426,8.056319,11.796196,4.2956634,5,35.0,7.401623,3.9813204,3,0.8133085,0.27110282,74.70972
2384,50.364117,14.258283,13.557055,3.430407,4,48.0,12.4695215,4.712503,3,0.4860263,0.16200875,98.676636
2385,32.697865,9.926258,11.578037,3.0081527,5,29.0,6.2538285,8.70819,6,1.428719,0.23811984,81.932014
2386,39.12685,6.4201226,15.613988,3.5440311,5,34.0,7.3822126,12.302492,8,2.21578,0.2769725,70.36813
2387,49.18174,14.180368,13.666135,4.2372007,5,44.0,9.1815,2.2405684,8,3.274229,0.4092786,73.74248
2388,63.433914,7.791411,15.037423,3.93036,5,57.0,12.123194,2.7953572,10,2.8179388,0.28179386,81.933655
2389,25.702326,8.103067,6.9343557,3.417483,4,24.0,6.293508,2.3972692,3,0.5282947,0.17609823,93.9625
2390,50.34983,12.435092,16.034723,4.173804,4,46.0,11.938676,4.7659698,9,2.5951257,0.28834727,80.17051
2391,47.735764,9.038037,14.336197,3.4005325,5,44.0,9.4027405,5.509289,6,0.7220631,0.120343864,100.64752
2392,41.35419,7.869325,11.126135,4.4348884,5,39.0,8.270838,0.0,0,0.0,0.0,0.0
2393,83.302986,16.626871,21.582209,3.0611322,5,75.0,15.516145,2.1131094,27,5.7222786,0.21193624,89.16363
2394,37.274883,12.575337,13.02724,3.7336788,3,35.0,12.099107,6.0357,6,0.9775601,0.16292669,80.89658
2395,41.46558,7.635583,9.786013,4.2155466,4,36.0,9.537686,2.4965696,10,3.3148422,0.3314842,71.35005
2396,60.199604,12.357178,15.972393,3.2968557,5,54.0,11.459378,3.2205124,11,2.9027135,0.26388305,72.70566
2397,103.57666,11.079387,24.46503,4.3045115,5,78.0,16.093246,2.7911747,47,23.110407,0.49171075,70.25745
2398,74.05812,13.821963,20.756319,3.948803,5,66.0,13.665997,5.031606,17,5.7281394,0.33694938,77.35138
2399,29.717602,3.942454,8.040736,4.3435245,4,27.0,7.4294004,0.0,0,0.0,0.0,0.0
2400,88.79134,14.13362,23.498896,4.195153,5,69.0,14.434665,2.9955823,37,16.618002,0.4491352,82.44516
2401,38.62125,9.084785,9.895092,3.8437667,5,37.0,7.684828,0.0,1,0.19710885,0.19710885,81.22969
2402,53.771015,7.292761,12.668835,3.3148649,5,48.0,10.169747,5.693386,10,2.9222817,0.29222816,94.478386
2403,73.28618,11.001472,20.771902,3.544642,5,65.0,13.41313,1.7452865,20,6.2205343,0.31102663,67.46524
2404,51.343494,12.59092,15.73865,4.154248,5,48.0,10.155383,1.3929691,6,0.56657636,0.094429396,74.41973
2405,48.342472,7.6667485,17.312515,4.4896646,4,47.0,12.085618,0.0,0,0.0,0.0,0.0
2406,42.507347,3.942454,19.54086,3.5153568,3,36.0,12.467202,3.0741081,21,5.1057386,0.24313042,83.57125
2407,35.26181,6.9811044,8.492639,3.9714398,5,31.0,6.812918,3.829472,6,1.197223,0.19953716,80.24604
2408,43.52565,8.367975,7.62,3.9502695,6,39.0,7.114072,3.001102,3,0.84121716,0.28040573,68.217155
2409,62.643776,13.136319,13.2453985,3.8611612,5,60.0,12.32991,3.1491435,5,0.9942297,0.19884592,91.556015
2410,27.542173,6.9966874,6.731779,3.5805626,5,24.0,5.37892,7.1016994,4,0.64757687,0.1618942,81.02689
2411,57.78575,11.079387,17.000858,4.228615,5,53.0,11.230633,2.793644,11,1.6325845,0.14841676,87.13887
2412,46.97586,13.229816,16.471043,3.7351089,4,43.0,11.305401,3.0539885,10,1.7542572,0.17542572,76.00334
2413,26.48157,5.2202454,9.567853,4.098507,3,25.0,8.72902,14.33653,2,0.29450747,0.14725372,67.49999
2414,90.338295,11.281963,21.177055,3.724712,5,84.0,17.2507,3.4116278,19,4.0847836,0.21498859,82.74825
2415,36.23181,9.863927,10.830062,3.923676,5,34.0,7.182025,0.0,2,0.32169053,0.16084528,87.09114
2416,32.387867,7.1680984,8.55497,4.1173553,5,30.0,6.477573,0.0,0,0.0,0.0,0.0
2417,59.529354,9.147117,16.704786,3.481497,5,55.0,11.434678,2.9629,7,2.3559673,0.33656675,78.4256
2418,36.912365,8.383558,12.403927,3.8644865,5,35.0,7.360657,0.0,1,0.109079756,0.109079756,94.66518
2419,73.65054,11.359878,19.634356,3.6101625,5,66.0,13.588135,2.8649397,18,5.7098694,0.317215,71.27971
2420,68.950615,8.897792,17.84233,4.510665,5,66.0,13.631235,5.0069323,4,0.7944412,0.19861029,75.8497
2421,24.82918,5.8123927,5.173497,4.277838,5,22.0,4.965836,0.0,0,0.0,0.0,0.0
2422,43.930943,8.991288,10.019754,3.8697646,5,39.0,8.2883415,3.8518271,12,2.489232,0.207436,90.348305
2423,40.852043,8.196565,13.494724,3.973349,4,38.0,10.088929,2.9184437,4,0.4963262,0.12408155,79.52099
2424,53.58052,9.193865,16.860613,3.9573545,5,43.0,9.137793,3.4628808,25,7.891554,0.31566218,75.9975
2425,28.93301,4.487853,7.713497,3.549393,5,25.0,5.442138,2.003891,3,1.722321,0.574107,61.427353
2426,39.693848,6.4668713,12.248098,4.1866164,4,38.0,9.923462,0.0,0,0.0,0.0,0.0
2427,45.810642,5.360491,7.4797544,3.2795844,5,43.0,9.058917,1.2654223,3,0.516052,0.17201735,97.509254
2428,60.387405,14.102454,19.618773,3.9505982,5,55.0,11.466893,6.0548906,11,3.0529358,0.27753964,80.1292
2429,48.493282,10.082086,9.302945,3.7762265,6,43.0,7.5529795,3.0235064,10,3.1754053,0.31754056,91.53487
2430,47.22599,13.151902,12.886994,3.9098177,5,45.0,9.387062,0.0,2,0.29067457,0.1453373,96.52816
2431,26.001785,4.4411044,9.708098,3.9085484,5,21.0,4.7376237,4.234373,12,2.3136687,0.1928057,81.282135
2432,26.928547,7.2304296,7.0434356,3.569793,5,23.0,5.1345563,5.7361937,8,1.2557629,0.1569704,81.44557
2433,56.388466,13.697301,17.748835,3.5142598,4,50.0,13.039495,3.0590143,13,4.230485,0.3254219,80.17021
2434,55.045296,5.08,17.702085,3.6985652,4,47.0,12.438151,2.5996573,18,5.292695,0.29403862,75.650215
2435,86.23753,21.784786,21.81595,3.6547806,5,76.0,15.460906,2.6177206,30,8.933008,0.29776677,77.23047
2436,60.376194,13.977792,11.9676075,3.3856423,5,55.0,11.235189,2.7394803,18,4.200251,0.23334728,77.98981
2437,57.464733,9.910675,10.845644,3.8707328,5,53.0,11.327705,9.153362,6,0.8262031,0.13770051,82.44497
2438,62.39231,6.7161965,12.731166,3.3536665,5,59.0,12.369828,2.543507,5,0.54316294,0.10863258,83.26856
2439,64.76525,14.663436,15.878896,3.543597,5,61.0,12.769923,3.8084526,7,0.9156301,0.13080429,94.50936
2440,75.107735,19.805767,14.055706,3.6313665,5,66.0,13.76704,4.796653,27,6.2725344,0.23231609,85.93363
2441,50.831993,9.225031,7.822577,2.861523,5,45.0,9.590507,3.0964186,9,2.879457,0.31993967,72.41459
2442,54.206203,16.00356,13.432393,3.943262,6,51.0,8.89949,2.8759434,5,0.8092543,0.16185085,87.3822
2443,88.50993,16.315214,22.14319,3.9481866,4,75.0,19.240795,3.0289078,33,11.54675,0.3499016,76.637344
2444,29.02829,4.830675,13.447975,4.602673,3,27.0,9.458599,1.5994155,3,0.65248895,0.21749634,52.540737
2445,72.00483,8.523804,19.587608,3.8952737,5,63.0,12.990854,2.948091,16,7.0505514,0.4406595,79.45814
2446,51.26311,9.006871,16.502209,4.296949,5,49.0,10.252622,0.0,0,0.0,0.0,0.0
2447,29.230095,8.274479,9.287362,4.169507,4,27.0,7.3075237,0.0,0,0.0,0.0,0.0
2448,43.0839,4.1761966,8.243313,4.1483574,6,41.0,7.18065,0.0,0,0.0,0.0,0.0
2449,42.506462,16.891779,10.985889,3.3903134,3,40.0,14.126942,0.0,1,0.12563273,0.12563273,81.295975
2450,28.072245,8.040736,11.578037,4.1572223,3,27.0,9.357415,0.0,0,0.0,0.0,0.0
2451,71.21641,15.364663,17.17227,3.1806285,5,67.0,13.849492,2.4876835,12,1.9689382,0.16407818,86.10589
2452,44.92839,8.33681,7.1525154,4.109213,6,42.0,7.396239,0.0,3,0.5509616,0.18365389,81.44984
2453,59.620274,14.211534,20.25767,4.103337,3,52.0,17.847094,3.848312,17,6.0790095,0.35758877,75.99254
2454,70.51875,16.798283,18.901964,3.4004037,4,59.0,15.141416,2.41158,24,9.953097,0.4147124,73.68642
2455,69.27398,11.842945,20.569324,3.8779223,5,58.0,12.021052,3.8280575,20,9.16872,0.45843598,73.39055
2456,58.64091,15.863313,17.857914,3.0625832,4,55.0,14.1235285,1.9255108,14,2.146795,0.15334253,82.726685
2457,37.52694,8.258896,13.260982,4.2896385,4,35.0,9.381735,0.0,0,0.0,0.0,0.0
2458,31.561907,2.9451535,7.183681,4.5052724,5,29.0,6.3123813,0.0,0,0.0,0.0,0.0
2459,58.476204,15.442576,17.93583,4.146449,5,53.0,10.974528,4.6919003,12,3.6035717,0.30029762,81.078964
2460,64.1078,15.34908,17.06319,4.171501,4,54.0,13.92143,3.82135,23,8.4220915,0.36617786,74.16537
2461,45.566753,14.63227,12.326013,3.8535488,5,42.0,8.825579,1.3286681,7,1.4388648,0.2055521,70.573326
2462,33.753407,9.349693,5.4072394,3.9407191,5,31.0,6.750681,0.0,0,0.0,0.0,0.0
2463,24.991537,5.344908,5.890307,4.663465,4,23.0,6.2195225,0.0,1,0.113444656,0.113444656,106.63267
2464,32.129467,6.1396317,5.8279757,2.9936838,5,29.0,6.282766,1.8514405,5,0.71563846,0.14312768,70.46364
2465,39.04934,8.882209,10.689816,4.1063657,5,36.0,7.631862,3.1598902,7,0.8900297,0.12714711,88.9988
2466,45.756416,6.8876076,12.357178,3.2375305,5,42.0,8.737777,3.3444066,12,2.067534,0.1722945,83.24757
2467,57.881115,13.011657,15.910062,3.3944693,5,53.0,11.033687,4.3738055,11,2.7126913,0.24660826,78.22694
2468,54.056046,15.208835,16.39313,3.6313314,5,49.0,10.166344,4.0454197,10,3.224321,0.3224321,69.15823
2469,49.7083,8.212148,12.076687,4.2672706,5,46.0,9.812598,0.0,4,0.6453144,0.1613286,75.83034
2470,27.579437,3.1165645,5.781227,4.0642185,6,25.0,4.5733438,0.0,1,0.139377,0.139377,83.48546
2471,22.230322,5.0644174,4.830675,4.299003,6,20.0,3.6863256,0.0,1,0.11236933,0.11236933,65.96053
2472,49.421677,7.744663,13.946626,3.6419077,5,47.0,9.759301,5.903626,4,0.6251738,0.15629345,79.93176
2473,84.88656,23.140491,15.286749,4.0308475,5,70.0,14.57805,2.1787379,22,11.99631,0.5452868,72.53332
2474,54.822407,6.7785277,11.219632,3.7280514,5,51.0,10.629241,2.3575695,16,1.6762028,0.10476267,85.5301
2475,43.19275,10.798896,15.894479,3.931,5,38.0,7.9343386,3.6077545,13,3.521057,0.27085054,83.62931
2476,41.679157,9.817178,14.258283,3.8893168,5,32.0,7.099571,1.9758209,18,6.181303,0.3434057,78.07101
2477,29.926828,6.5915337,5.703313,3.3175278,5,26.0,5.9433727,0.0,2,0.20996594,0.104982965,93.76705
2478,44.109657,6.8096933,12.2792635,4.2556067,4,41.0,11.027414,0.0,0,0.0,0.0,0.0
2479,39.193108,6.7785277,9.55227,3.8981197,4,36.0,9.581833,1.6348872,3,0.865772,0.2885907,64.02509
2480,27.818874,6.046135,5.2981596,4.1548877,6,25.0,4.636479,0.0,0,0.0,0.0,0.0
2481,42.42281,7.3239264,10.720982,3.0465243,5,38.0,8.069119,4.7423496,11,2.0772204,0.18883823,81.890045
2482,40.516254000000004,10.65865,15.598405,3.7262347,5,35.0,7.7072296,3.4371116,9,1.9801071,0.22001189,80.850494
2483,52.371967,14.320614,20.60049,3.4626253,3,45.0,15.702397,3.3261087,21,5.264772,0.25070342,77.866554
2484,53.89737,10.689816,15.660736,3.291188,5,43.0,9.344255,3.5299997,26,7.1760826,0.27600315,85.24063
2485,67.994835,9.94184,11.531288,3.4632406,5,60.0,12.560576,2.525706,21,5.191954,0.24723592,72.29419
2486,89.45899,12.357178,20.460245,3.579086,5,74.0,15.367217,2.8373382,28,12.622901,0.45081788,70.91535
2487,43.74917,4.7839265,7.1525154,3.4820018,6,41.0,7.2044325,0.0,3,0.5225712,0.1741904,97.58984
2488,70.05793,20.32,19.260368,3.905197,3,59.0,20.391415,2.4667313,24,8.883685,0.37015352,74.429085
2489,33.481693,8.913374,9.115951,3.955348,4,32.0,8.320294,0.0,2,0.20051908,0.100259535,71.04222
2490,35.82184,7.3395095,8.664049,3.0917943,6,33.0,5.8848033,0.83286655,5,0.5130192,0.10260384,100.16565
2491,32.138977,4.643681,6.856442,3.9411821,5,30.0,6.393513,0.0,1,0.17141104,0.17141104,76.7055
2492,20.353956,5.594233,4.0047855,4.257117,5,18.0,4.0707912,0.0,0,0.0,0.0,0.0
2493,20.884253,6.4201226,7.3083434,3.3501801,5,17.0,4.019791,2.1349301,4,0.7852947,0.19632366,87.32294
2494,36.22715,4.737178,10.331411,2.54482,5,34.0,7.164033,2.3585763,3,0.4069866,0.1356622,93.31022
2495,32.7102,8.804295,6.108466,4.287773,5,30.0,6.483448,0.0,2,0.29296273,0.14648138,93.71998
2496,29.669832,7.448589,9.614601,4.251692,4,27.0,7.169628,2.502978,5,0.991321,0.19826421,72.437965
2497,41.92207,9.505522,13.821963,3.2932734,5,38.0,8.32561,0.0,2,0.2940161,0.14700805,77.005394
